year,state,totalvotes,county_name,party,candidate,votes
2004,ALASKA,10750,DISTRICT 10,REPUBLICAN,GEORGE W. BUSH,6745
2004,ALASKA,10750,DISTRICT 10,OTHER,OTHER,335
2004,ALASKA,13025,DISTRICT 11,DEMOCRAT,JOHN KERRY,3364
2004,ALASKA,13025,DISTRICT 11,REPUBLICAN,GEORGE W. BUSH,9280
2004,ALASKA,13025,DISTRICT 11,OTHER,OTHER,381
2004,ALASKA,11845,DISTRICT 12,DEMOCRAT,JOHN KERRY,3387
2004,ALASKA,11845,DISTRICT 12,REPUBLICAN,GEORGE W. BUSH,8108
2004,ALASKA,11845,DISTRICT 12,OTHER,OTHER,350
2004,ALASKA,16012,DISTRICT 13,DEMOCRAT,JOHN KERRY,4819
2004,ALASKA,16012,DISTRICT 13,REPUBLICAN,GEORGE W. BUSH,10702
2004,ALASKA,16012,DISTRICT 13,OTHER,OTHER,491
2004,ALASKA,15548,DISTRICT 14,DEMOCRAT,JOHN KERRY,4403
2004,ALASKA,15548,DISTRICT 14,REPUBLICAN,GEORGE W. BUSH,10717
2004,ALASKA,15548,DISTRICT 14,OTHER,OTHER,428
2004,ALASKA,15400,DISTRICT 15,DEMOCRAT,JOHN KERRY,4766
2004,ALASKA,15400,DISTRICT 15,REPUBLICAN,GEORGE W. BUSH,10058
2004,ALASKA,15400,DISTRICT 15,OTHER,OTHER,576
2004,ALASKA,15840,DISTRICT 16,DEMOCRAT,JOHN KERRY,4791
2004,ALASKA,15840,DISTRICT 16,REPUBLICAN,GEORGE W. BUSH,10587
2004,ALASKA,15840,DISTRICT 16,OTHER,OTHER,462
2004,ALASKA,15510,DISTRICT 17,DEMOCRAT,JOHN KERRY,4646
2004,ALASKA,15510,DISTRICT 17,REPUBLICAN,GEORGE W. BUSH,10491
2004,ALASKA,15510,DISTRICT 17,OTHER,OTHER,373
2004,ALASKA,12887,DISTRICT 18,DEMOCRAT,JOHN KERRY,4193
2004,ALASKA,12887,DISTRICT 18,REPUBLICAN,GEORGE W. BUSH,8424
2004,ALASKA,12887,DISTRICT 18,OTHER,OTHER,270
2004,ALASKA,13458,DISTRICT 19,DEMOCRAT,JOHN KERRY,5061
2004,ALASKA,13458,DISTRICT 19,REPUBLICAN,GEORGE W. BUSH,8014
2004,ALASKA,13458,DISTRICT 19,OTHER,OTHER,383
2004,ALASKA,11480,DISTRICT 20,DEMOCRAT,JOHN KERRY,4465
2004,ALASKA,11480,DISTRICT 20,REPUBLICAN,GEORGE W. BUSH,6632
2004,ALASKA,11480,DISTRICT 20,OTHER,OTHER,383
2004,ALASKA,14671,DISTRICT 21,DEMOCRAT,JOHN KERRY,5488
2004,ALASKA,14671,DISTRICT 21,REPUBLICAN,GEORGE W. BUSH,8818
2004,ALASKA,14671,DISTRICT 21,OTHER,OTHER,365
2004,ALASKA,13035,DISTRICT 22,DEMOCRAT,JOHN KERRY,5426
2004,ALASKA,13035,DISTRICT 22,REPUBLICAN,GEORGE W. BUSH,7207
2004,ALASKA,13035,DISTRICT 22,OTHER,OTHER,402
2004,ALASKA,12985,DISTRICT 23,DEMOCRAT,JOHN KERRY,5991
2004,ALASKA,12985,DISTRICT 23,REPUBLICAN,GEORGE W. BUSH,6576
2004,ALASKA,12985,DISTRICT 23,OTHER,OTHER,418
2004,ALASKA,13251,DISTRICT 24,DEMOCRAT,JOHN KERRY,5226
2004,ALASKA,13251,DISTRICT 24,REPUBLICAN,GEORGE W. BUSH,7622
2004,ALASKA,13251,DISTRICT 24,OTHER,OTHER,403
2004,ALASKA,12778,DISTRICT 25,DEMOCRAT,JOHN KERRY,5435
2004,ALASKA,12778,DISTRICT 25,REPUBLICAN,GEORGE W. BUSH,6892
2004,ALASKA,12778,DISTRICT 25,OTHER,OTHER,451
2004,ALASKA,14682,DISTRICT 26,DEMOCRAT,JOHN KERRY,6476
2004,ALASKA,14682,DISTRICT 26,REPUBLICAN,GEORGE W. BUSH,7776
2004,ALASKA,14682,DISTRICT 26,OTHER,OTHER,430
2004,ALASKA,14112,DISTRICT 27,DEMOCRAT,JOHN KERRY,5212
2004,ALASKA,14112,DISTRICT 27,REPUBLICAN,GEORGE W. BUSH,8500
2004,ALASKA,14112,DISTRICT 27,OTHER,OTHER,400
2004,ALASKA,14577,DISTRICT 28,DEMOCRAT,JOHN KERRY,5141
2004,ALASKA,14577,DISTRICT 28,REPUBLICAN,GEORGE W. BUSH,9073
2004,ALASKA,14577,DISTRICT 28,OTHER,OTHER,363
2004,ALASKA,12630,DISTRICT 29,DEMOCRAT,JOHN KERRY,4546
2004,ALASKA,12630,DISTRICT 29,REPUBLICAN,GEORGE W. BUSH,7743
2004,ALASKA,12630,DISTRICT 29,OTHER,OTHER,341
2004,ALASKA,14273,DISTRICT 30,DEMOCRAT,JOHN KERRY,5181
2004,ALASKA,14273,DISTRICT 30,REPUBLICAN,GEORGE W. BUSH,8733
2004,ALASKA,14273,DISTRICT 30,OTHER,OTHER,359
2004,ALASKA,15270,DISTRICT 31,DEMOCRAT,JOHN KERRY,5315
2004,ALASKA,15270,DISTRICT 31,REPUBLICAN,GEORGE W. BUSH,9605
2004,ALASKA,15270,DISTRICT 31,OTHER,OTHER,350
2004,ALASKA,16810,DISTRICT 32,DEMOCRAT,JOHN KERRY,6580
2004,ALASKA,16810,DISTRICT 32,REPUBLICAN,GEORGE W. BUSH,9783
2004,ALASKA,16810,DISTRICT 32,OTHER,OTHER,447
2004,ALASKA,10938,DISTRICT 33,DEMOCRAT,JOHN KERRY,3192
2004,ALASKA,10938,DISTRICT 33,REPUBLICAN,GEORGE W. BUSH,7344
2004,ALASKA,10938,DISTRICT 33,OTHER,OTHER,402
2004,ALASKA,11353,DISTRICT 34,DEMOCRAT,JOHN KERRY,3033
2004,ALASKA,11353,DISTRICT 34,REPUBLICAN,GEORGE W. BUSH,7886
2004,ALASKA,11353,DISTRICT 34,OTHER,OTHER,434
2004,ALASKA,11571,DISTRICT 35,DEMOCRAT,JOHN KERRY,5030
2004,ALASKA,11571,DISTRICT 35,REPUBLICAN,GEORGE W. BUSH,6007
2004,ALASKA,11571,DISTRICT 35,OTHER,OTHER,534
2004,ALASKA,9241,DISTRICT 36,DEMOCRAT,JOHN KERRY,3245
2004,ALASKA,9241,DISTRICT 36,REPUBLICAN,GEORGE W. BUSH,5645
2004,ALASKA,9241,DISTRICT 36,OTHER,OTHER,351
2004,ALASKA,5208,DISTRICT 37,DEMOCRAT,JOHN KERRY,1970
2004,ALASKA,5208,DISTRICT 37,REPUBLICAN,GEORGE W. BUSH,3046
2004,ALASKA,5208,DISTRICT 37,OTHER,OTHER,192
2004,ALASKA,5075,DISTRICT 38,DEMOCRAT,JOHN KERRY,2366
2004,ALASKA,5075,DISTRICT 38,REPUBLICAN,GEORGE W. BUSH,2459
2004,ALASKA,5075,DISTRICT 38,OTHER,OTHER,250
2004,ALASKA,5568,DISTRICT 39,DEMOCRAT,JOHN KERRY,2365
2004,ALASKA,5568,DISTRICT 39,REPUBLICAN,GEORGE W. BUSH,2881
2004,ALASKA,5568,DISTRICT 39,OTHER,OTHER,322
2004,ALASKA,5788,DISTRICT 40,DEMOCRAT,JOHN KERRY,2328
2004,ALASKA,5788,DISTRICT 40,REPUBLICAN,GEORGE W. BUSH,3217
2004,ALASKA,5788,DISTRICT 40,OTHER,OTHER,243
2004,ALASKA,0,DISTRICT 99,DEMOCRAT,JOHN KERRY,0
2004,ALASKA,0,DISTRICT 99,REPUBLICAN,GEORGE W. BUSH,0
2004,ALASKA,0,DISTRICT 99,OTHER,OTHER,0
2008,ALASKA,6970,DISTRICT 1,DEMOCRAT,BARACK OBAMA,2597
2008,ALASKA,6970,DISTRICT 1,REPUBLICAN,JOHN MCCAIN,4149
2008,ALASKA,6970,DISTRICT 1,OTHER,OTHER,224
2008,ALASKA,7735,DISTRICT 2,DEMOCRAT,BARACK OBAMA,3468
2008,ALASKA,7735,DISTRICT 2,REPUBLICAN,JOHN MCCAIN,4029
2008,ALASKA,7735,DISTRICT 2,OTHER,OTHER,238
2008,ALASKA,8767,DISTRICT 3,DEMOCRAT,BARACK OBAMA,5657
2008,ALASKA,8767,DISTRICT 3,REPUBLICAN,JOHN MCCAIN,2829
2008,ALASKA,8767,DISTRICT 3,OTHER,OTHER,281
2008,ALASKA,8736,DISTRICT 4,DEMOCRAT,BARACK OBAMA,4161
2008,ALASKA,8736,DISTRICT 4,REPUBLICAN,JOHN MCCAIN,4302
2008,ALASKA,8736,DISTRICT 4,OTHER,OTHER,273
2008,ALASKA,7123,DISTRICT 5,DEMOCRAT,BARACK OBAMA,3393
2008,ALASKA,7123,DISTRICT 5,REPUBLICAN,JOHN MCCAIN,3426
2008,ALASKA,7123,DISTRICT 5,OTHER,OTHER,304
2008,ALASKA,6824,DISTRICT 6,DEMOCRAT,BARACK OBAMA,2351
2008,ALASKA,6824,DISTRICT 6,REPUBLICAN,JOHN MCCAIN,4234
2008,ALASKA,6824,DISTRICT 6,OTHER,OTHER,239
2008,ALASKA,10894,DISTRICT 7,DEMOCRAT,BARACK OBAMA,4283
2008,ALASKA,10894,DISTRICT 7,REPUBLICAN,JOHN MCCAIN,6297
2008,ALASKA,10894,DISTRICT 7,OTHER,OTHER,314
2008,ALASKA,10320,DISTRICT 8,DEMOCRAT,BARACK OBAMA,4995
2008,ALASKA,10320,DISTRICT 8,REPUBLICAN,JOHN MCCAIN,4983
2008,ALASKA,10320,DISTRICT 8,OTHER,OTHER,342
2008,ALASKA,7143,DISTRICT 9,DEMOCRAT,BARACK OBAMA,2805
2008,ALASKA,7143,DISTRICT 9,REPUBLICAN,JOHN MCCAIN,4141
2008,ALASKA,7143,DISTRICT 9,OTHER,OTHER,197
2008,ALASKA,5615,DISTRICT 10,DEMOCRAT,BARACK OBAMA,2074
2008,ALASKA,5615,DISTRICT 10,REPUBLICAN,JOHN MCCAIN,3392
2008,ALASKA,5615,DISTRICT 10,OTHER,OTHER,149
2008,ALASKA,9866,DISTRICT 11,DEMOCRAT,BARACK OBAMA,1924
2008,ALASKA,9866,DISTRICT 11,REPUBLICAN,JOHN MCCAIN,7736
2008,ALASKA,9866,DISTRICT 11,OTHER,OTHER,206
2008,ALASKA,7589,DISTRICT 12,DEMOCRAT,BARACK OBAMA,1914
2008,ALASKA,7589,DISTRICT 12,REPUBLICAN,JOHN MCCAIN,5467
2008,ALASKA,7589,DISTRICT 12,OTHER,OTHER,208
2008,ALASKA,11526,DISTRICT 13,DEMOCRAT,BARACK OBAMA,2800
2008,ALASKA,11526,DISTRICT 13,REPUBLICAN,JOHN MCCAIN,8432
2008,ALASKA,11526,DISTRICT 13,OTHER,OTHER,294
2008,ALASKA,10456,DISTRICT 14,DEMOCRAT,BARACK OBAMA,2132
2008,ALASKA,10456,DISTRICT 14,REPUBLICAN,JOHN MCCAIN,8108
2008,ALASKA,10456,DISTRICT 14,OTHER,OTHER,216
2008,ALASKA,11086,DISTRICT 15,DEMOCRAT,BARACK OBAMA,2510
2008,ALASKA,11086,DISTRICT 15,REPUBLICAN,JOHN MCCAIN,8227
2008,ALASKA,11086,DISTRICT 15,OTHER,OTHER,349
2008,ALASKA,10697,DISTRICT 16,DEMOCRAT,BARACK OBAMA,2636
2008,ALASKA,10697,DISTRICT 16,REPUBLICAN,JOHN MCCAIN,7774
2008,ALASKA,10697,DISTRICT 16,OTHER,OTHER,287
2008,ALASKA,9448,DISTRICT 17,DEMOCRAT,BARACK OBAMA,2645
2008,ALASKA,9448,DISTRICT 17,REPUBLICAN,JOHN MCCAIN,6621
2008,ALASKA,9448,DISTRICT 17,OTHER,OTHER,182
2008,ALASKA,6411,DISTRICT 18,DEMOCRAT,BARACK OBAMA,2046
2008,ALASKA,6411,DISTRICT 18,REPUBLICAN,JOHN MCCAIN,4252
2008,ALASKA,6411,DISTRICT 18,OTHER,OTHER,113
2008,ALASKA,7372,DISTRICT 19,DEMOCRAT,BARACK OBAMA,3095
2008,ALASKA,7372,DISTRICT 19,REPUBLICAN,JOHN MCCAIN,4106
2008,ALASKA,7372,DISTRICT 19,OTHER,OTHER,171
2008,ALASKA,5138,DISTRICT 20,DEMOCRAT,BARACK OBAMA,2474
2008,ALASKA,5138,DISTRICT 20,REPUBLICAN,JOHN MCCAIN,2536
2008,ALASKA,5138,DISTRICT 20,OTHER,OTHER,128
2008,ALASKA,8675,DISTRICT 21,DEMOCRAT,BARACK OBAMA,3647
2008,ALASKA,8675,DISTRICT 21,REPUBLICAN,JOHN MCCAIN,4837
2008,ALASKA,8675,DISTRICT 21,OTHER,OTHER,191
2008,ALASKA,6634,DISTRICT 22,DEMOCRAT,BARACK OBAMA,3337
2008,ALASKA,6634,DISTRICT 22,REPUBLICAN,JOHN MCCAIN,3109
2008,ALASKA,6634,DISTRICT 22,OTHER,OTHER,188
2008,ALASKA,7082,DISTRICT 23,DEMOCRAT,BARACK OBAMA,4075
2008,ALASKA,7082,DISTRICT 23,REPUBLICAN,JOHN MCCAIN,2808
2008,ALASKA,7082,DISTRICT 23,OTHER,OTHER,199
2008,ALASKA,7688,DISTRICT 24,DEMOCRAT,BARACK OBAMA,3380
2008,ALASKA,7688,DISTRICT 24,REPUBLICAN,JOHN MCCAIN,4127
2008,ALASKA,7688,DISTRICT 24,OTHER,OTHER,181
2008,ALASKA,6443,DISTRICT 25,DEMOCRAT,BARACK OBAMA,3233
2008,ALASKA,6443,DISTRICT 25,REPUBLICAN,JOHN MCCAIN,3042
2008,ALASKA,6443,DISTRICT 25,OTHER,OTHER,168
2008,ALASKA,8695,DISTRICT 26,DEMOCRAT,BARACK OBAMA,4472
2008,ALASKA,8695,DISTRICT 26,REPUBLICAN,JOHN MCCAIN,4037
2008,ALASKA,8695,DISTRICT 26,OTHER,OTHER,186
2008,ALASKA,8498,DISTRICT 27,DEMOCRAT,BARACK OBAMA,3130
2008,ALASKA,8498,DISTRICT 27,REPUBLICAN,JOHN MCCAIN,5159
2008,ALASKA,8498,DISTRICT 27,OTHER,OTHER,209
2008,ALASKA,9792,DISTRICT 28,DEMOCRAT,BARACK OBAMA,3642
2008,ALASKA,9792,DISTRICT 28,REPUBLICAN,JOHN MCCAIN,5953
2008,ALASKA,9792,DISTRICT 28,OTHER,OTHER,197
2008,ALASKA,6962,DISTRICT 29,DEMOCRAT,BARACK OBAMA,2684
2008,ALASKA,6962,DISTRICT 29,REPUBLICAN,JOHN MCCAIN,4127
2008,ALASKA,6962,DISTRICT 29,OTHER,OTHER,151
2008,ALASKA,9183,DISTRICT 30,DEMOCRAT,BARACK OBAMA,3486
2008,ALASKA,9183,DISTRICT 30,REPUBLICAN,JOHN MCCAIN,5500
2008,ALASKA,9183,DISTRICT 30,OTHER,OTHER,197
2008,ALASKA,10220,DISTRICT 31,DEMOCRAT,BARACK OBAMA,3596
2008,ALASKA,10220,DISTRICT 31,REPUBLICAN,JOHN MCCAIN,6419
2008,ALASKA,10220,DISTRICT 31,OTHER,OTHER,205
2008,ALASKA,12307,DISTRICT 32,DEMOCRAT,BARACK OBAMA,5176
2008,ALASKA,12307,DISTRICT 32,REPUBLICAN,JOHN MCCAIN,6867
2008,ALASKA,12307,DISTRICT 32,OTHER,OTHER,264
2008,ALASKA,8909,DISTRICT 33,DEMOCRAT,BARACK OBAMA,2089
2008,ALASKA,8909,DISTRICT 33,REPUBLICAN,JOHN MCCAIN,6571
2008,ALASKA,8909,DISTRICT 33,OTHER,OTHER,249
2008,ALASKA,9548,DISTRICT 34,DEMOCRAT,BARACK OBAMA,1920
2008,ALASKA,9548,DISTRICT 34,REPUBLICAN,JOHN MCCAIN,7358
2008,ALASKA,9548,DISTRICT 34,OTHER,OTHER,270
2008,ALASKA,9503,DISTRICT 35,DEMOCRAT,BARACK OBAMA,4254
2008,ALASKA,9503,DISTRICT 35,REPUBLICAN,JOHN MCCAIN,4959
2008,ALASKA,9503,DISTRICT 35,OTHER,OTHER,290
2008,ALASKA,6673,DISTRICT 36,DEMOCRAT,BARACK OBAMA,2264
2008,ALASKA,6673,DISTRICT 36,REPUBLICAN,JOHN MCCAIN,4201
2008,ALASKA,6673,DISTRICT 36,OTHER,OTHER,208
2008,ALASKA,4665,DISTRICT 37,DEMOCRAT,BARACK OBAMA,1868
2008,ALASKA,4665,DISTRICT 37,REPUBLICAN,JOHN MCCAIN,2661
2008,ALASKA,4665,DISTRICT 37,OTHER,OTHER,136
2008,ALASKA,4820,DISTRICT 38,DEMOCRAT,BARACK OBAMA,2549
2008,ALASKA,4820,DISTRICT 38,REPUBLICAN,JOHN MCCAIN,2056
2008,ALASKA,4820,DISTRICT 38,OTHER,OTHER,215
2008,ALASKA,5184,DISTRICT 39,DEMOCRAT,BARACK OBAMA,2695
2008,ALASKA,5184,DISTRICT 39,REPUBLICAN,JOHN MCCAIN,2323
2008,ALASKA,5184,DISTRICT 39,OTHER,OTHER,166
2008,ALASKA,5000,DISTRICT 40,DEMOCRAT,BARACK OBAMA,2137
2008,ALASKA,5000,DISTRICT 40,REPUBLICAN,JOHN MCCAIN,2686
2008,ALASKA,5000,DISTRICT 40,OTHER,OTHER,177
2008,ALASKA,0,DISTRICT 99,DEMOCRAT,BARACK OBAMA,0
2008,ALASKA,0,DISTRICT 99,REPUBLICAN,JOHN MCCAIN,0
2008,ALASKA,0,DISTRICT 99,OTHER,OTHER,0
2012,ALASKA,7722,DISTRICT 1,DEMOCRAT,BARACK OBAMA,1518
2012,ALASKA,7722,DISTRICT 1,REPUBLICAN,MITT ROMNEY,5899
2012,ALASKA,7722,DISTRICT 1,OTHER,OTHER,305
2012,ALASKA,9058,DISTRICT 2,DEMOCRAT,BARACK OBAMA,3096
2012,ALASKA,9058,DISTRICT 2,REPUBLICAN,MITT ROMNEY,5509
2012,ALASKA,9058,DISTRICT 2,OTHER,OTHER,453
2012,ALASKA,6069,DISTRICT 3,DEMOCRAT,BARACK OBAMA,2034
2012,ALASKA,6069,DISTRICT 3,REPUBLICAN,MITT ROMNEY,3769
2012,ALASKA,6069,DISTRICT 3,OTHER,OTHER,266
2012,ALASKA,6787,DISTRICT 4,DEMOCRAT,BARACK OBAMA,2864
2012,ALASKA,6787,DISTRICT 4,REPUBLICAN,MITT ROMNEY,3586
2012,ALASKA,6787,DISTRICT 4,OTHER,OTHER,337
2012,ALASKA,8143,DISTRICT 5,DEMOCRAT,BARACK OBAMA,3644
2012,ALASKA,8143,DISTRICT 5,REPUBLICAN,MITT ROMNEY,4027
2012,ALASKA,8143,DISTRICT 5,OTHER,OTHER,472
2012,ALASKA,7793,DISTRICT 6,DEMOCRAT,BARACK OBAMA,2145
2012,ALASKA,7793,DISTRICT 6,REPUBLICAN,MITT ROMNEY,5254
2012,ALASKA,7793,DISTRICT 6,OTHER,OTHER,394
2012,ALASKA,7575,DISTRICT 7,DEMOCRAT,BARACK OBAMA,1962
2012,ALASKA,7575,DISTRICT 7,REPUBLICAN,MITT ROMNEY,5247
2012,ALASKA,7575,DISTRICT 7,OTHER,OTHER,366
2012,ALASKA,8242,DISTRICT 8,DEMOCRAT,BARACK OBAMA,2083
2012,ALASKA,8242,DISTRICT 8,REPUBLICAN,MITT ROMNEY,5826
2012,ALASKA,8242,DISTRICT 8,OTHER,OTHER,333
2012,ALASKA,7408,DISTRICT 9,DEMOCRAT,BARACK OBAMA,1667
2012,ALASKA,7408,DISTRICT 9,REPUBLICAN,MITT ROMNEY,5432
2012,ALASKA,7408,DISTRICT 9,OTHER,OTHER,309
2012,ALASKA,6570,DISTRICT 10,DEMOCRAT,BARACK OBAMA,1344
2012,ALASKA,6570,DISTRICT 10,REPUBLICAN,MITT ROMNEY,4928
2012,ALASKA,6570,DISTRICT 10,OTHER,OTHER,298
2012,ALASKA,8631,DISTRICT 11,DEMOCRAT,BARACK OBAMA,2222
2012,ALASKA,8631,DISTRICT 11,REPUBLICAN,MITT ROMNEY,6057
2012,ALASKA,8631,DISTRICT 11,OTHER,OTHER,352
2012,ALASKA,6482,DISTRICT 12,DEMOCRAT,BARACK OBAMA,1901
2012,ALASKA,6482,DISTRICT 12,REPUBLICAN,MITT ROMNEY,4300
2012,ALASKA,6482,DISTRICT 12,OTHER,OTHER,281
2012,ALASKA,5707,DISTRICT 13,DEMOCRAT,BARACK OBAMA,2425
2012,ALASKA,5707,DISTRICT 13,REPUBLICAN,MITT ROMNEY,3078
2012,ALASKA,5707,DISTRICT 13,OTHER,OTHER,204
2012,ALASKA,7068,DISTRICT 14,DEMOCRAT,BARACK OBAMA,3340
2012,ALASKA,7068,DISTRICT 14,REPUBLICAN,MITT ROMNEY,3453
2012,ALASKA,7068,DISTRICT 14,OTHER,OTHER,275
2012,ALASKA,6451,DISTRICT 15,DEMOCRAT,BARACK OBAMA,3283
2012,ALASKA,6451,DISTRICT 15,REPUBLICAN,MITT ROMNEY,2875
2012,ALASKA,6451,DISTRICT 15,OTHER,OTHER,293
2012,ALASKA,7181,DISTRICT 16,DEMOCRAT,BARACK OBAMA,4013
2012,ALASKA,7181,DISTRICT 16,REPUBLICAN,MITT ROMNEY,2876
2012,ALASKA,7181,DISTRICT 16,OTHER,OTHER,292
2012,ALASKA,4589,DISTRICT 17,DEMOCRAT,BARACK OBAMA,2853
2012,ALASKA,4589,DISTRICT 17,REPUBLICAN,MITT ROMNEY,1542
2012,ALASKA,4589,DISTRICT 17,OTHER,OTHER,194
2012,ALASKA,6930,DISTRICT 18,DEMOCRAT,BARACK OBAMA,4247
2012,ALASKA,6930,DISTRICT 18,REPUBLICAN,MITT ROMNEY,2369
2012,ALASKA,6930,DISTRICT 18,OTHER,OTHER,314
2012,ALASKA,8286,DISTRICT 19,DEMOCRAT,BARACK OBAMA,4126
2012,ALASKA,8286,DISTRICT 19,REPUBLICAN,MITT ROMNEY,3855
2012,ALASKA,8286,DISTRICT 19,OTHER,OTHER,305
2012,ALASKA,7964,DISTRICT 20,DEMOCRAT,BARACK OBAMA,3081
2012,ALASKA,7964,DISTRICT 20,REPUBLICAN,MITT ROMNEY,4544
2012,ALASKA,7964,DISTRICT 20,OTHER,OTHER,339
2012,ALASKA,8866,DISTRICT 21,DEMOCRAT,BARACK OBAMA,3316
2012,ALASKA,8866,DISTRICT 21,REPUBLICAN,MITT ROMNEY,5262
2012,ALASKA,8866,DISTRICT 21,OTHER,OTHER,288
2012,ALASKA,6555,DISTRICT 22,DEMOCRAT,BARACK OBAMA,2859
2012,ALASKA,6555,DISTRICT 22,REPUBLICAN,MITT ROMNEY,3445
2012,ALASKA,6555,DISTRICT 22,OTHER,OTHER,251
2012,ALASKA,8370,DISTRICT 23,DEMOCRAT,BARACK OBAMA,3167
2012,ALASKA,8370,DISTRICT 23,REPUBLICAN,MITT ROMNEY,4926
2012,ALASKA,8370,DISTRICT 23,OTHER,OTHER,277
2012,ALASKA,7289,DISTRICT 24,DEMOCRAT,BARACK OBAMA,3128
2012,ALASKA,7289,DISTRICT 24,REPUBLICAN,MITT ROMNEY,3912
2012,ALASKA,7289,DISTRICT 24,OTHER,OTHER,249
2012,ALASKA,8661,DISTRICT 25,DEMOCRAT,BARACK OBAMA,3739
2012,ALASKA,8661,DISTRICT 25,REPUBLICAN,MITT ROMNEY,4569
2012,ALASKA,8661,DISTRICT 25,OTHER,OTHER,353
2012,ALASKA,10491,DISTRICT 26,DEMOCRAT,BARACK OBAMA,3169
2012,ALASKA,10491,DISTRICT 26,REPUBLICAN,MITT ROMNEY,6968
2012,ALASKA,10491,DISTRICT 26,OTHER,OTHER,354
2012,ALASKA,10823,DISTRICT 27,DEMOCRAT,BARACK OBAMA,4463
2012,ALASKA,10823,DISTRICT 27,REPUBLICAN,MITT ROMNEY,6015
2012,ALASKA,10823,DISTRICT 27,OTHER,OTHER,345
2012,ALASKA,8449,DISTRICT 28,DEMOCRAT,BARACK OBAMA,2188
2012,ALASKA,8449,DISTRICT 28,REPUBLICAN,MITT ROMNEY,5882
2012,ALASKA,8449,DISTRICT 28,OTHER,OTHER,379
2012,ALASKA,8011,DISTRICT 29,DEMOCRAT,BARACK OBAMA,1933
2012,ALASKA,8011,DISTRICT 29,REPUBLICAN,MITT ROMNEY,5774
2012,ALASKA,8011,DISTRICT 29,OTHER,OTHER,304
2012,ALASKA,9505,DISTRICT 30,DEMOCRAT,BARACK OBAMA,3578
2012,ALASKA,9505,DISTRICT 30,REPUBLICAN,MITT ROMNEY,5492
2012,ALASKA,9505,DISTRICT 30,OTHER,OTHER,435
2012,ALASKA,9335,DISTRICT 31,DEMOCRAT,BARACK OBAMA,4679
2012,ALASKA,9335,DISTRICT 31,REPUBLICAN,MITT ROMNEY,4219
2012,ALASKA,9335,DISTRICT 31,OTHER,OTHER,437
2012,ALASKA,9528,DISTRICT 32,DEMOCRAT,BARACK OBAMA,5930
2012,ALASKA,9528,DISTRICT 32,REPUBLICAN,MITT ROMNEY,3095
2012,ALASKA,9528,DISTRICT 32,OTHER,OTHER,503
2012,ALASKA,7471,DISTRICT 33,DEMOCRAT,BARACK OBAMA,2716
2012,ALASKA,7471,DISTRICT 33,REPUBLICAN,MITT ROMNEY,4289
2012,ALASKA,7471,DISTRICT 33,OTHER,OTHER,466
2012,ALASKA,8637,DISTRICT 34,DEMOCRAT,BARACK OBAMA,4662
2012,ALASKA,8637,DISTRICT 34,REPUBLICAN,MITT ROMNEY,3523
2012,ALASKA,8637,DISTRICT 34,OTHER,OTHER,452
2012,ALASKA,6932,DISTRICT 35,DEMOCRAT,BARACK OBAMA,2830
2012,ALASKA,6932,DISTRICT 35,REPUBLICAN,MITT ROMNEY,3804
2012,ALASKA,6932,DISTRICT 35,OTHER,OTHER,298
2012,ALASKA,4972,DISTRICT 36,DEMOCRAT,BARACK OBAMA,3341
2012,ALASKA,4972,DISTRICT 36,REPUBLICAN,MITT ROMNEY,1386
2012,ALASKA,4972,DISTRICT 36,OTHER,OTHER,245
2012,ALASKA,4335,DISTRICT 37,DEMOCRAT,BARACK OBAMA,2631
2012,ALASKA,4335,DISTRICT 37,REPUBLICAN,MITT ROMNEY,1517
2012,ALASKA,4335,DISTRICT 37,OTHER,OTHER,187
2012,ALASKA,6814,DISTRICT 38,DEMOCRAT,BARACK OBAMA,4101
2012,ALASKA,6814,DISTRICT 38,REPUBLICAN,MITT ROMNEY,2259
2012,ALASKA,6814,DISTRICT 38,OTHER,OTHER,454
2012,ALASKA,6560,DISTRICT 39,DEMOCRAT,BARACK OBAMA,3645
2012,ALASKA,6560,DISTRICT 39,REPUBLICAN,MITT ROMNEY,2566
2012,ALASKA,6560,DISTRICT 39,OTHER,OTHER,349
2012,ALASKA,4235,DISTRICT 40,DEMOCRAT,BARACK OBAMA,2717
2012,ALASKA,4235,DISTRICT 40,REPUBLICAN,MITT ROMNEY,1347
2012,ALASKA,4235,DISTRICT 40,OTHER,OTHER,171
2012,ALASKA,0,DISTRICT 99,DEMOCRAT,BARACK OBAMA,0
2012,ALASKA,0,DISTRICT 99,REPUBLICAN,MITT ROMNEY,0
2012,ALASKA,0,DISTRICT 99,OTHER,OTHER,0
2016,ALASKA,6638,DISTRICT 1,DEMOCRAT,HILLARY CLINTON,2573
2016,ALASKA,6638,DISTRICT 1,REPUBLICAN,DONALD TRUMP,3180
2016,ALASKA,6638,DISTRICT 1,OTHER,OTHER,885
2016,ALASKA,5492,DISTRICT 2,DEMOCRAT,HILLARY CLINTON,1585
2016,ALASKA,5492,DISTRICT 2,REPUBLICAN,DONALD TRUMP,3188
2016,ALASKA,5492,DISTRICT 2,OTHER,OTHER,719
2016,ALASKA,7613,DISTRICT 3,DEMOCRAT,HILLARY CLINTON,1241
2016,ALASKA,7613,DISTRICT 3,REPUBLICAN,DONALD TRUMP,5403
2016,ALASKA,7613,DISTRICT 3,OTHER,OTHER,969
